17667.632,17959.005,19722.286,17925.345,16875.496,Average: 18174.375666666667,Cutoff: 4 Mode: wildfire Landscape: mixed Size: 360
20404.103,19075.779,17158.061,19150.829,20508.238,Average: 18939.042666666668,Cutoff: 5 Mode: wildfire Landscape: mixed Size: 360
16745.954,17425.177,19539.257,18307.018,17634.885,Average: 18493.72,Cutoff: 10 Mode: wildfire Landscape: mixed Size: 360
17267.643,18254.527,16261.996,19179.578,22106.774,Average: 19182.782666666666,Cutoff: 20 Mode: wildfire Landscape: mixed Size: 360
2106.457,2024.836,1921.837,1518.695,1826.443,Average: 1755.6583333333333,Cutoff: 2 Mode: diffusion Landscape: mixed Size: 360
2088.351,1810.521,1549.981,1903.89,1579.315,Average: 1677.7286666666666,Cutoff: 4 Mode: diffusion Landscape: mixed Size: 360
1768.127,1751.234,1824.469,1873.498,2037.327,Average: 1911.7646666666667,Cutoff: 5 Mode: diffusion Landscape: mixed Size: 360
1853.681,1593.298,1827.468,1486.164,1767.767,Average: 1693.7996666666668,Cutoff: 10 Mode: diffusion Landscape: mixed Size: 360
1993.227,1776.479,1830.058,1738.817,1666.527,Average: 1745.134,Cutoff: 20 Mode: diffusion Landscape: mixed Size: 360
33347.325,33597.698,34052.604,32902.86,33841.031,Average: 33598.831666666665,Cutoff: 2 Mode: wildfire Landscape: grass Size: 360
33187.895,31902.062,32466.101,31893.55,31885.088,Average: 32081.579666666665,Cutoff: 4 Mode: wildfire Landscape: grass Size: 360
32763.714,31730.811,32408.277,32308.557,34020.377,Average: 32912.403666666665,Cutoff: 5 Mode: wildfire Landscape: grass Size: 360
31461.42,30207.167,29297.435,27722.641,27621.996,Average: 28214.024,Cutoff: 10 Mode: wildfire Landscape: grass Size: 360
26465.826,27195.38,27269.253,28404.243,29983.331,Average: 28552.275666666665,Cutoff: 20 Mode: wildfire Landscape: grass Size: 360
1711.526,2445.568,2081.331,2491.704,2016.571,Average: 2196.5353333333333,Cutoff: 2 Mode: diffusion Landscape: grass Size: 360
2369.326,2199.401,2838.287,2565.145,3026.654,Average: 2810.0286666666666,Cutoff: 4 Mode: diffusion Landscape: grass Size: 360
2906.621,2728.715,2860.235,3001.286,3223.19,Average: 3028.237,Cutoff: 5 Mode: diffusion Landscape: grass Size: 360
2984.414,2625.322,2767.823,2193.208,2742.986,Average: 2568.0056666666665,Cutoff: 10 Mode: diffusion Landscape: grass Size: 360
2413.06,2719.383,2551.416,1933.799,2425.021,Average: 2303.4120000000003,Cutoff: 20 Mode: diffusion Landscape: grass Size: 360
27380.448,32534.88,29052.718,31269.123,28862.688,Average: 29728.176333333333,Cutoff: 2 Mode: wildfire Landscape: mixed Size: 400
35866.733,30666.896,29211.741,30162.76,31937.968,Average: 30437.48966666667,Cutoff: 4 Mode: wildfire Landscape: mixed Size: 400
31200.571,31752.436,28757.905,27459.649,29569.285,Average: 28595.613,Cutoff: 5 Mode: wildfire Landscape: mixed Size: 400
28025.266,28000.849,26573.898,26102.525,24231.668,Average: 25636.030333333336,Cutoff: 10 Mode: wildfire Landscape: mixed Size: 400
22422.581,22459.905,20762.516,20767.287,20553.395,Average: 20694.399333333335,Cutoff: 20 Mode: wildfire Landscape: mixed Size: 400
2103.829,1883.242,1672.237,1749.841,1589.791,Average: 1670.623,Cutoff: 2 Mode: diffusion Landscape: mixed Size: 400
1939.75,1718.527,2075.609,1737.162,1973.899,Average: 1928.8899999999999,Cutoff: 4 Mode: diffusion Landscape: mixed Size: 400
